code,rdkit_smiles
EGA,CCOC1OC(CO)C(O)C(O)C1O
EGB,CC1(C)CC(=O)C2=C(C1)NC(=S)NC2c1cccc(O)c1
EGC,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO
EGD,[H]N=C(N)NCC
EGG,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
EGL,OCCO
EGM,CCc1ccc(cc1)C(=O)O
EGR,CCOC(=O)c1cc(O)c(O)c(O)c1
EGT,Oc1cc(O)c2CC(O)C(Oc2c1)c1cc(O)c(O)c(O)c1
EH5,COc1cc(cc(OC)c1OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(CCC1CCC2OCOC2C1)C(=O)CCN1C(=O)c2ccccc2C1=O
EH9,CCCCCCC(C(C)O)n1cnc2c(N)ncnc21
EHA,CCCc1c(ccc2cc(ccc12)C(=O)c1ccccc1)OCCCOc1ccc2c(ccn2CC(=O)O)c1
EHB,CCN1C(=CC(C)=O)Sc2ccc(O)cc21
EHD,CCC1(O)C(=O)OCC2C(=O)N3Cc4cc5ccccc5nc4C3=CC=21
EHF,CCC(O)(C(=O)O)C1C=C2c3nc4ccccc4cc3CN2C(=O)C=1CO
EHG,Nc1nc(OCCO)c2ncn(c2n1)C1CC(O)C(COP(=O)(O)O)O1
EHM,O=C(NO)C(O)C(O)CO
EHN,CC
EHP,NC(Cc1cccc(O)c1)C(=O)O
EHS,O=C(NC(COC(=O)C(CO)NC(=O)c1cccc(O)c1O)C(=O)O)c1cccc(O)c1O
EI1,CCc1c2cc(O)ccc2nn1c1ccc(O)cc1
EI3,Cc1ccc(nc1)c1ccc(C)cn1
EIC,CCCCCC=CCC=CCCCCCCCC(=O)O
EIM,C=C1C(=CC=C2CCCC3(C)C(CC(OC)C23)C(C)CCCC(C)(C)O)CC(O)CC1O
EIN,COc1ccc(cc1)c1ccc(cc1)S(=O)(=O)NC(C(C)C)P(=O)(O)O
EIP,CC(CO)CCOP(=O)(O)OP(=O)(O)O
EIS,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCC
EIT,CC1=CN(C(=O)NC1=O)C1OC(COP(=O)(O)O)C(O)C1OCCn1ccnc1
EJ4,Oc1ccc2CC3N(CCC45c2c1OC4c1[nH]c2ccccc2c1CC35O)CC1CC1
EJ5,NC1=NC(O)=C(CCCc2ccc(cc2)C(=O)O)C(=O)N1
EJT,[N-]=[N+]=NCc1cc(cc(c1)C(=O)NCCCOC1OC(CO)C(O)C(O)C1O)C(=O)NCCCOC1OC(CO)C(O)C(O)C1O
EJZ,O=C1NC(=O)C(=C(N1)C(=O)O)[N+](=O)[O-]
EK0,Clc1ccc(cc1)c1n[nH]c2CCCCc21
EK1,CCCOc1ccc(cc1CNC(=O)c1ccc(cc1)c1ncccn1)CC(Cc1ccccc1)C(=O)O
EK2,O=C(c1cc(c[nH]1)c1[nH]ncc1c1cc(Cl)cc(Cl)c1)N1CCOCC1
EK3,Fc1ccc(cc1)c1n[nH]cc1c1ccnc(c1)NC1CCCCC1
EK4,O=C(NC(CO)c1ccccc1)c1cc(c[nH]1)c1[nH]ncc1c1cccc(c1)C(F)(F)F
EK5,O=C(NCc1ccc2OCCc2c1)c1cc(c[nH]1)c1[nH]ncc1c1cccc(Cl)c1
EK6,CCOC(=O)CNCc1ccc(cc1Cl)c1cn[nH]c1c1c[nH]c(c1)C(=O)NC(CO)c1ccc(F)c(Cl)c1
EK7,CN(C)c1sc(C#N)c2CCc3cnc(nc3-c12)Nc1cccc(O)c1
EK8,CCCOc1ccc(cc1CNC(=O)c1ccc(cc1)N1CCCCC1)CC(Cc1ccccc1)C(=O)O
EK9,Cc1cnc(nc1c1c[nH]c(c1)C(=O)NC(CO)c1ccccc1)c1ccccc1
EKB,CCc1nc(N)nc(N)c1C#CCc1cc(OC)c(OC)c(c1)OC
EKE,CC(O)C(N)CCC(=O)O
EKO,Clc1ccc(cc1)COC(Cc1c[nH]cn1)c1ccc(Cl)cc1Cl
EKZ,CC(C)(C)c1ccc(O)c(O)c1
EL,Cc1c2cc[nH+]cc2c(C)c2c1[nH]c1ccccc12
EL1,CNC(=O)c1ccc(cc1OC1CCN(C1)C(=O)c1ccc(Br)s1)c1ccccc1NS(C)(=O)=O
EL2,CNC(=O)c1ccc2c(c1)nc(c1ccccn1)n2C1CCCC(C1)NC(=O)c1ccc(Br)s1
EL3,CC1=C2CCC(C)C23CCC(C3)C1(C)C
ELA,CCCCCCCCC=CCCCCCCCC(=O)O
ELD,CCCCCCCCC=CCCCCCCCC(N)=O
ELI,CC1C(=O)c2ccccc2C(=O)C=1CCCCCC(=O)O
ELJ,Cc1ccc(cc1)C(C)C.Cl[Os]1S=C(Nc2ccccc2)C2C=CC=C[N+]=21
ELP,Cc1ncc(COP(=O)(O)O)c(C=NC(C)(c2ccccc2)P(=O)(O)O)c1O
ELV,COc1cc2c(cc1Cc1cccc(Cl)c1F)C(=O)C(=CN2C(CO)C(C)C)C(=O)O
ELY,CCN(CC)CCCCC(N)C(=O)O
EM1,CCC1OC(=O)C(C)(F)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C2N(CCCCn3cc(nn3)c3cccc(N)c3)C(=O)OC12C)OC
EM6,CCC1C(=O)N2NC=C(C#N)C2=NC=1C
EM7,CNC(=O)c1nc(cnc1N)c1cccc(c1)c1nnn[nH]1
EMA,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)OP(=O)(O)O
EMB,CCOC(=O)NC
EMC,CC[Hg+]
EMD,COc1ccc(cc1OC)C(=O)N1CCCc2cc(ccc21)C1=NNC(=O)SC1C
EME,CNC(CCC(=O)O)C(=O)O
EMF,CCOC(=O)C1CC1c1ccc(O)c(c1)OC
EMH,CCc1cc2C(=O)c3c([nH]c4cc(C#N)ccc34)C(C)(C)c2cc1N1CCC(CC1)N1CCOCC1
EMJ,CCCCCCCCCCCC1C(=O)C(O)=CC(=O)C=1O
EMK,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)CCCc2cn(nn2)C(CF)C(O)c2ccc(cc2)S(C)(=O)=O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O
EML,CCN(Cc1cc(Nc2nc(C)cn3c2ncc3c2cn[nH]c2)sn1)C(C)(C)CO
EMM,C=CN(C)C(=O)O
EMN,COCCOCC(C)COCC(C)N
EMO,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1
EMP,CCNC1COC(O)CC1OC
EMQ,CN(C)CCNC(=O)NCC1CCC2C(Nc3ccc(cc3C2O1)C(F)(F)F)c1ccccc1
EMR,NCCN1CCOCC1
EMT,CC[Hg]Sc1ccccc1C(=O)O
EMU,c1ccc(cc1)CNc1ncnc2[nH]cnc12
EN0,Cc1ncc(C[n+]2c(sc(CCOP(=O)(O)OP(=O)(O)O)c2C)C(O)=C(F)P(=O)(O)O)c(N)n1
EN1,O=C(O)C(O)=Cc1ccc(O)cc1
EN5,NCCCCCCCCCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCC1CCCCC1
ENA,NC(=O)c1ccc[n+](c1)C1OC(COP(=O)([O-])OP(=O)([O-])OCC2OC(C(O)C2O)n2cnc3c2nc[n+]2cc[nH]c32)C(O)C1O
ENB,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(NC(=O)C(NC(=O)OC(C)(C)C)C(C)C)c1ccccc1
ENC,C#[N+]CC
END,OCC1OC2CC3OC4CC=CCOC4C(O)C3OC2C=CC1O
ENE,OCC1OC2C=CC3OC4C(CC3OC2CC=CC1O)OC1CC=CCOC1C4O
ENF,CCCCCCCCCCCCCC(=O)NCCCCCCCCCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCC1CCCCC1
ENH,CN1C(=O)C2C(C1=O)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
ENL,O=C(O)C1C2CCC(O2)C1C(=O)O
ENM,CC12CCC(=O)CC1CCC1C2CCC2(CCOCc3cc(F)cc(F)c3)C(O)CCC12
ENO,O=C(O)C(=O)Cc1ccc(O)cc1
ENP,O=P(O)(O)OC1C(O)C(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)OC1n1cnc2c1ncn1ccnc21
ENQ,O=P([O-])(OCC1OC(O)C(O)C1O)OP(=O)([O-])OCC1OC(C(O)C1O)n1cnc2c1nc[n+]1cc[nH]c21
ENS,COC(=O)C(C#N)=C(Nc1cccc2c(Cl)c[nH]c12)NC1CCCCN(CC(=O)N2CCCC2)C1=O
ENT,CNC(=O)C1Cc2ccc(cc2CN1C(=O)OC(C)(C)C)NS(=O)(=O)O
ENV,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCCC(=O)CF
ENW,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCOC(=O)CF
ENX,CCC=CC(OC(N)=O)C(Cl)C(O)CC(=O)C(O)C(O)C(C)C(Cl)=CC=CC=C(C)C=CC=CC(=O)OC1CC(CCC1O)C(=O)O
EO9,CC(NC(=O)c1c(F)cccc1F)[B-](O)(O)O
EOA,O=CNCCc1ccccc1
EOB,O=C(CP(=O)(O)O)Nc1cccc(c1)NC(=O)CP(=O)(O)O
EOD,CCCCCC1OC1CCCCCCCCCCC(=O)O
EOH,CCO
EOI,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(S)OP(=O)(O)OP(=O)(O)O
EOL,C=CCc1ccc(O)c(c1)OC
EOM,CCOC[O-]
EOP,O=C(CP(=O)(O)O)NCCNC(=O)CP(=O)(O)O
EOT,O=C(O)CN(CC(=O)O)CC(Cc1ccc(cc1)NC(=S)NCCO)N(CC(=O)O)CC(=O)O
EOX,CCO
EOZ,O=C(CP(=O)(O)O)Nc1cc(cc(c1)C(=O)O)NC(=O)CP(=O)(O)O
EP,CC(=Cc1csc(C)n1)C1CC2OC2CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1
EP0,CCOC(=O)C(O)CC(=O)NC(C(=O)N1CCCC1C(=O)O)C(C)CC
EP1,O=S(=O)(O)CCCN1CCN(CCO)CC1
EP2,COC(=O)CNC(=O)CNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O
EP4,CN(C)CC1OC(C(O)C1O)n1cnc2c(N)ncnc21
EP6,CC(C)N(CC1OC(C(O)C1O)n1cnc2c(N)ncnc21)C1CC(CCc2nc3cc(ccc3[nH]2)C(C)(C)C)C1
EP9,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccc(O)cc1)C(O)C=O
EPA,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O
EPB,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1
EPC,Cc1ncc(COP(=O)(O)O)c(C=NC(C)P(=O)(O)O)c1O
EPD,CC1=CCC(OC(=O)CC(O)C(C)(C)C(=O)C(C)C(O)C(C)CCC1)C(C)=Cc1csc(C)n1
EPE,O=S(=O)(O)CCN1CCN(CCO)CC1
EPG,OCC1OC(OCC2CO2)C(O)C(O)C1O
EPH,CC=CCCC=CCCC=CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCC
EPI,CCC1CCNCC1
EPJ,Clc1ccc(cn1)C1CC2CCC1N2
EPK,CCN1C(=O)c2scc(c2N=C1NC(C)C)c1cccnc1
EPL,CCOP(=O)(OCC)Oc1ccc(cc1)OC
EPM,CCCCCCCCCCCCCCCC(=O)NC(CCSC)C(=O)O
EPN,O=[N+]([O-])c1ccc(cc1)OCCCO
EPO,O=C(O)C1OC1C(=O)O
EPQ,CN(C)C(=O)CCC(N)C(=O)CF
EPR,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O
EPS,C=C(OC1CC(=CC(OP(=O)(O)O)C1O)C(=O)O)C(=O)O
EPT,CCCCCCCc1ccc(O)cc1
EPU,C=C(OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(C(O)C2O)N2C=CC(=O)NC2=O)C1NC(C)=O)C(=O)O
EPY,NC(CCC(=O)NC(CSC(CO)COc1ccc(cc1)[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O
EPZ,CC(=O)NC1C(OC(CO)C(O)C1OC(C)C(=O)O)OP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1O)N1C=CC(=O)NC1=O
EQ3,CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C
EQH,Nc1ncc(nc1C1CCC(CC1)C(=O)O)c1sccc1C1CC1
EQI,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O
EQM,C=CCNC(=O)C(NC(=O)C(O)(CCCN(Cc1ccc(Br)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C
EQN,CC1(C)CCC(C)(C)c2cc(ccc21)C(=O)Nc1ccc(cc1)C(=O)O
EQO,CC1(C)CC=C(C#Cc2ccccc2)c2cc(C=Cc3ccc(cc3)C(=O)O)ccc21
EQP,CC(=O)NC1C(O)CC(OC1C(O)C(O)CO)P(=O)(O)O
EQU,CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O
ER3,[Er+3]
ER4,COCCCOc1ccc(C#CC2(O)CN3CCC2CC3)c(Cc2ccccc2)n1
ERA,CCCCCC=CC=CCCCCCCC=CCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC
ERB,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1C
ERC,COc1cc(ccc1OCCCS)CCNCC(O)c1ccc(O)c2NC(=O)C=Cc12
ERD,O=C1CC(Oc2cc(O)cc(O)c21)c1ccc(O)c(O)c1
ERE,CC1OC(O)CC(C)(N)C1O
ERG,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C
ERH,Cc1cc(C)cc(O)c1
ERI,CC(=O)OC1C(C)OC(O)CC1(C)O
ERM,CN1CC(C=C2c3cccc4[nH]cc(CC21)c34)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O
ERN,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(N)C(C)C(O)C1(C)O
ERO,C=CC1C(=O)NC(=O)NC=1C(=O)O
ERT,CCC1(O)CC(OC2CC(C(O)C(C)O2)N(C)C)c2c(O)c3C(=O)c4c(cccc4C(=O)c3c(O)c2C1C(=O)OC)OC
ERU,CCCCCCCCC=CCCCCCCCCCCCC(N)=O
ERY,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
ES0,Nc1nc2cccc(O)c2[nH]1
ES1,Oc1ccnc2ccccc12
ES2,O=C1Cc2ccc(Cl)cc2N1
ES3,Brc1c[nH]cn1
ES4,Clc1ncnc2[nH]cnc12
ES5,Nc1ccc2ncccc2c1
ES6,O=C(O)C1=CC=CNC1=O
ES7,Cn1c(N)nc2ccccc21
ES8,O=C(O)CON=C1c2ccccc2-c2ccccc21
ES9,Clc1ccc2[nH]cnc2c1
ESA,CCS(=O)(=O)O
ESB,CCN=C1C=C(CC(N)C(=O)O)C(=O)C=C1O
ESC,CCSCCC(N)C(=O)O
ESD,NCCSCC(=O)O
ESE,CC12CCC(CC1CCC2O)c1ccc(O)cc1
ESG,CCN1C(=O)CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1=O
ESH,[H]N=C(N)c1ccc(cc1)C1C2C(=O)N(Cc3ccc(Cl)cc3)C(C(C)C)C2C2CCCN21
ESI,NC(=[NH2+])c1cc2c(I)cccc2s1
ESJ,O=C(O)C1CSC(=N1)c1nc2ccc(O)cc2s1
ESL,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O
ESM,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12
ESO,CC12CCC3c4ccc(cc4CCC3C1CCC2=O)OP(=O)(O)O
ESP,NC(=[NH2+])c1cc2cccnc2s1
ESR,CC12CCC3C4CCC(=O)CC4CCC3C1CCC2=O
EST,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
ESX,NC(=[NH2+])c1cc2ccccc2s1
ESY,CCC(C)C(C=O)C(O)C(=O)NCCCCC(NC(=O)C(C)NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1
ESZ,CC12CCC3c4ccc(O)cc4CCC3C1CC(Br)C2O
ET,CC[n+]1c2cc(N)ccc2c2ccc(N)cc2c1c1ccccc1
ET0,COc1ccc2[nH]cc(CCC(=O)O)c2c1
ET1,COc1ccc(cc1)S(=O)(=O)n1cc(CCC(=O)O)c2cc(ccc21)OC
ET2,Nc1nc2ccc(F)cc2[nH]1
ETA,NCCO
ETB,CNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n1cnc2c(N)ncnc21
ETC,CCC1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1CC2CC
ETD,C#C
ETE,COCCOCCOCCOCCO
ETF,OCC(F)(F)F
ETG,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCOCCOCCNC(=O)C12CC3CC(CC(C3)C1)C2
ETH,[CH2]C
ETI,CCI
ETM,C[N+](C)(C)CCS
ETN,CCNC
ETO,CCOC=O
ETP,O=S(=O)(Nc1cccc(c1)B(O)O)c1cc(cs1)S(=O)(=O)c1ccccc1
ETQ,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1O
ETR,CCNC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
ETS,CCNC1CC(C)S(=O)(=O)c2sc(cc21)S(N)(=O)=O
ETT,CC(=O)NC1C(O)C(CC=Cc2ccc(C)cc2)=C(OC1C(O)C(O)CO)C(=O)O
ETU,CC1C(=O)N(C)CCN1CCOc1ccc(cc1)C1CCN(CC1)c1ccc2nnc(Cl)n2n1
ETV,NC1=NC(=O)N(C=C1F)C1CSC(CO)O1
ETX,CCOCCO
ETY,CCc1ccc(O)cc1
ETZ,CCOCC
EU,[Eu+2]
EU3,[Eu+3]
EUD,C=C(C)C1CCC2(C)CCCC(C)C2C1
EUG,CC=Cc1ccc(O)c(c1)OC
EUI,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)(C1)C1CCCCN1
EUR,N#Cc1cc(Cl)cc(c1)Oc1c(Cl)ccc(CNC(=O)c2[nH]c(CO)nc2Cl)c1F
EUT,O=C1C=C(N=C2N1CCC(N2c1cc(F)cc(F)c1)C(F)(F)F)N1CCOCC1
EV0,CCCC1=CC(=O)NC(N)=N1
EV1,COc1ccc(cc1OC)Cc1nccc2cc(OC)c(cc12)OC
EV2,Nc1nc2ccccc2nc1N1CCCC1
EV3,Nc1nc2cc(Cl)ccc2n1CCCO
EV4,CN(C(=O)CCCn1c(N)nc2cc(Cl)ccc21)C1CCCCC1
EV5,CCC(CC(=O)NCC1CCCCC1)n1c(N)nc2cc(Cl)ccc21
EV6,CCC(CC(=O)NC1C2CC3CC(C2)CC1C3)n1c(N)nc2cc(Cl)ccc21
EVA,O=C1NC(C(=O)O)C(O)C(O)C1O
EVD,NS(=O)(=O)c1cc2ccccc2o1
EVE,NS(=O)(=O)c1nc2ccccc2[nH]1
EVF,NS(=O)(=O)c1nc2ccccc2s1
EVG,NS(=O)(=O)c1ccco1
EVH,NS(=O)(=O)c1ncc[nH]1
EVI,NS(=O)(=O)c1nccs1
EVJ,NS(=O)(=O)c1cccs1
EVN,COCC1OC(OC2OCC3OC4(OCC(OC(=O)c5c(C)cc(O)cc5O)C5OCOC54)OC3C2O)C(OC)C(O)C1OC1OC(C)C(OC)C(OC2OC(C)C3OC4(CC(O)C(OC5CC(OC6CC(C)(C(OC)C(C)O6)[N+](=O)[O-])C(OC(=O)c6c(C)c(Cl)c(O)c(Cl)c6OC)C(C)O5)C(C)O4)OC3(C)C2O)C1O
EVO,O=C1Nc2ccccc2C1=Cc1cccnc1
EVP,COc1cc(cc(OC)c1O)C1c2cc3OCOc3cc2C(OC2OC3COC(C)OC3C(O)C2O)C2COC(=O)C12
EVS,CC=C1CN2C3CC1C(C=O)C2Cc1c3[nH]c2ccccc12
EWA,COc1cccc(OC)c1C(=O)NC(C)B(O)O
EWB,CC(NC(=O)c1ccccc1Cc1ccccc1)[B-](O)(O)O
EWQ,COc1cc(OC)c2c(c1)C(C)=CC(=O)N2C
EWW,CC1=CC(=O)NC(=N1)SCC(=O)c1ccc(c(Cl)c1)S(N)(=O)=O
EWY,CC1=CC(=O)NC(=N1)SCC(=O)c1cccc(c1)S(N)(=O)=O
EWZ,CC(C)(C)C1=CC(=O)NC(=N1)SCC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O
EXB,O=C(O)CCn1cnc2ccccc21
EXC,CC1(C)c2cc3NC4=NC(=O)N(C=C4Oc3cc2C(C)(C)N1O)C1CC(O)C(COP(=O)(O)O)O1
EXI,CNCCN(C)c1cncc(c1)CCc1cc(C)cc(N)n1
EXM,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12
EXO,C=C1CC(O)C(O)C(O)C1O
EXT,Cc1ncc(COP(=O)(O)O)c(C=NCCOP(=O)(O)O)c1O
EXX,OCC1OC(CC1O)n1cnc2c(Br)c(Br)c(Br)c(Br)c21
EXY,NC(CCCCC1CO1)C(=O)O
EY5,CCC1OC(=O)C(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1C
EYC,O=C(CCl)Nc1ccc(C#Cc2ccc(cc2S(=O)(=O)O)NC(=O)CCl)c(c1)S(=O)(=O)O
EYG,CSCCC(N)C1(O)NC(=Cc2ccc(O)cc2)C(=O)N1CC(=O)O
EYK,CC(C)(C)c1cc(O)ccc1O
EYS,[NH3+]C(C=O)CS[SeH]
EZ4,O=NC(=O)C(O)C(O)C(O)CO
EZL,CCOc1ccc2nc(sc2c1)S(N)(=O)=O
EZR,COc1cc(N)ccc1c1ccc2c(c1)[nH]nc2c1nc2c(cccc2[nH]1)N1CCN(C)CC1
EZT,CC12CCC3c4ccc(O)cc4CCC3C1CCC2(O)C=Cc1ccccc1C(F)(F)F
EZV,CN1CCN(CC1)c1cccc2nc([nH]c12)c1n[nH]c2cc(ccc21)c1ccc(N)cc1
F,[F-]
F01,NC1=NC(=O)N(C=C1F)C1OC(CO)C(O)C1O
F02,CCN(CC)c1ccc(cc1)C(=O)NN
F03,CC(=O)NC1=Nc2ccccc2C(=O)N1
F04,CCN1N=C(C)c2ccccc2C1=O
F05,Nc1[nH]cc2ccccc12
F06,N=C(N)SCc1ccccc1Cl
F07,c1cc2ncc3ccsc3c2cn1
F08,COC(=O)c1ccc(cc1)C1=CC(=O)c2ccccc2O1
F09,CCCCCCCCCO
F0S,COc1cccc(OC)c1CNC(=O)c1cc(ccc1F)C1NC(=O)NC(C)=C1C(=O)Nc1ccc2[nH]ncc2c1
F10,O=C1NCCc2[nH]c(cc21)c1ccnc(c1)c1ccccc1F
F11,c1ccc2c(NCCCCCNc3c4CCCCc4nc4ccccc34)c3CCCCc3nc2c1
F12,CC(=O)Nc1sccc1C(=O)O
F13,O=C(Nc1cccc(c1)c1nnn[nH]1)c1cccc(F)c1
F15,CCCCCCCCCCCCCCC(=O)O
F16,O=C1C=C(c2cccc(O)c2)S(=O)(=O)N1
F17,NC(=O)C(Cc1ccc(cc1)C1=CC(=O)NS1(=O)=O)NC(=O)C(Cc1ccccc1)NC(=O)Cc1ccc(cc1)C1=CC(=O)NS1(=O)=O
F18,Nc1n[nH]c(N)c1N=Nc1ccc(O)cc1
F19,O=P(O)(O)OCCNS(=O)(=O)c1ccc2ccccc2c1
F1A,Cc1cc(C)c(c(C)c1)S(N)(=O)=O
F1G,Cn1nc(c2cc(sc21)C(=O)NCCS)C(F)(F)F
F1H,O=C(CCCS)NC1CCN(CC1)Cc1ccccc1
F1I,COc1cccc(OC)c1CN1CCC(CC1)NC(=O)CCCS
F1J,O=C(NCCS)C1CN(CCN1)Cc1ccc(F)cc1
F1K,O=C(NCCCS)C1CN(CCN1)Cc1ccc(F)cc1
F1L,COc1cc(Br)cc(CN2CCC(CC2)NC(=O)CCCS)c1OC
F1M,COc1cc(Cl)cc(CN2CCC(CC2)NC(=O)COc2ccc(cc2)S(N)(=O)=O)c1OC(C)C
F1N,COc1cc(Cl)cc(CN2CCC(CC2)NC(=O)COc2ccc(cc2C)S(N)(=O)=O)c1OC(C)C
F1P,O=P(O)(O)OCC1(O)OCC(O)C(O)C1O
F1S,Cc1nc(N)nc(n1)c1cc(cnc1Nc1cnc(Cl)c(c1)NS(C)(=O)=O)C1CCOCC1
F1X,O=P(O)(O)OCC1(O)OC(CO)C(O)C1O
F20,NC(=O)C(Cc1ccc(cc1)C1CC(=O)NS1(=O)=O)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1
F21,O=S(=O)(c1ccc2CC(CF)NCc2c1)N1CCSCC1
F22,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O
F23,CCCCCCCCCCCCCCCCCCCCCCC(=O)O
F24,CC(=CC(=O)O)C=C(C)CC(C)CCCCC(O)C(C=O)CO
F25,NC(N)c1ccc(cc1)C1C2C(=O)N(Cc3ccc(F)cc3)C(C(F)F)C2C2CCCN21
F27,O=C(O)c1cccc(n1)c1cnc(o1)C(=O)CCc1ccc(cc1)c1ccccc1
F29,C=CCn1nc(N)c2cc(nnc21)c1c(nn2ccccc12)c1ccccc1
F2A,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)CP(=O)(O)OP(=O)(O)O)O1
F2B,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1cccc(F)c1F
F2C,O=C(O)c1cccc(n1)c1cnc(o1)C(=O)CCCCCCc1ccccc1
F2F,NC(Cc1ccc(F)c(F)c1)C(=O)O
F2G,CC(C)C(NC(O)OCC1CCCCC1)C(O)NC(C)C(O)NC(CC(O)O)C(C)O
F2I,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNCc1cccc(I)c1
F2M,CC=CN(C)Cc1ccco1
F2N,Cc1cc2c(cc1C)N(C(=O)CCc1ccccc1)C1C(=O)NC(=O)NC=1N2CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1O)n1cnc2c(N)ncnc21
F2O,[Fe]O[Fe]
F2P,O=P(O)(O)OCC(O)C(O)C(O)C(O)COP(=O)(O)O
F2T,O=C1C=CN(C(=O)N1)C1OC(COP(=O)(O)S)C(O)C1F
F2U,C#CC1=CN(C(=O)NC1=O)C1OC(CO)C(O)C1(F)F
F2Y,NC(Cc1cc(F)c(O)c(F)c1)C(=O)O
F31,COc1cc(ccc1N)C(C)=O
